,Tweet,Polarity,Location,Source,Followers,Friends,Active Since,Lat,Lng,Sentiment,Popularity
741,RT @OhNoSheTwitnt: Breaking: Trump announces US withdrawal from Obama administration practice of basic human decency,0.0,"Philadelphia, PA",Android,44,143,1,39.952220916748,-75.1621780395508,O,Unpopular
742,"RT @BillWeirCNN: 1. Start trade war with country that buys many American beans.
2. Tweet ""trade wars are easy to win"" and ""tariffs are grea…",0.43333333333333335,San Tan Valley Arizona,,306,489,9,33.1639099121094,-111.565391540527,P,Popular
743,"RT @SenSanders: No, Obama improved relations with Iran. Are YOU, President Trump, planning to start a war to get re-elected? https://t.co/M…",0.0,Cedar Falls.,iPhone,442,1224,7,42.5281410217285,-92.4455490112305,O,Popular
744,RT @LouDobbs: #FISAScandal- @JudicialWatch’s Chris Farrell: We have documented criminal misconduct on part of Obama officials. They willing…,-0.4,,,1220,1307,9,18.7931900024414,100.779800415039,N,Popular
745,@Jim_Jordan But Obama said he had no corruption scandals under his 8 years,0.0,,iPhone,4,25,0,18.7931900024414,100.779800415039,O,Unpopular
746,@seanhannity There cant be anyone the least bit surprised .obama was a corrupt and crooked as they come .,-0.175,,Android,2653,3484,0,18.7931900024414,100.779800415039,N,Popular
747,RT @Tweetsfor45: Yesterday I made a short video showing early images of Donald Trump’s beautiful mother so I figured it would only be fitti…,0.2375,United States,,14824,11885,1,39.4959144592285,-98.9899826049805,P,Popular
748,Obama is missed so much since Obama had a brain and a heart not like the heartless brainless President we have now. https://t.co/nZeVJFb1xb,0.2,,Android,478,776,2,18.7931900024414,100.779800415039,P,Popular
749,RT @Tweetsfor45: Yesterday I made a short video showing early images of Donald Trump’s beautiful mother so I figured it would only be fitti…,0.2375,Pa.,Android,1606,1171,7,,,P,Popular
750,"RT @gabrielsherman: Wow, that Fox is making a big deal of Obama era intel officials having TV contributor deals is rich. Ailes basically pu…",0.15833333333333333,"Tucson, AZ",Web,1990,2576,3,32.221549987793,-110.969757080078,P,Popular
751,"RT @SenSanders: No, Obama improved relations with Iran. Are YOU, President Trump, planning to start a war to get re-elected? https://t.co/M…",0.0,,,103,680,1,18.7931900024414,100.779800415039,O,Unpopular
752,Wait it wasn’t you who sold Russia 20% of USA uranium despite national security and bypassing congress? Silly me I… https://t.co/MQXQIQ6hUf,-0.5,,iPhone,273,397,3,18.7931900024414,100.779800415039,N,Unpopular
753,"RT @SenSanders: No, Obama improved relations with Iran. Are YOU, President Trump, planning to start a war to get re-elected? https://t.co/M…",0.0,,iPhone,35,139,9,18.7931900024414,100.779800415039,O,Unpopular
754,@realDonaldTrump @WhiteHouse Trump demonstrates he is VERY WEAK and PATHETIC to punish those who criticize him. Oba… https://t.co/cZwAEo8XD9,-0.74375,,Web,6289,6250,1,,100.779800415039,N,Popular
755,"@MagniFieri @DNC @DWStweets @HillaryClinton @realDonaldTrump From what I heard, Putin gave Trump a 160T drive with… https://t.co/FiCxmmTnkP",0.0,Road to nowhere.,Web,5940,6325,9,36.4500007629395,140.419998168945,O,Popular
756,"RT @Thomas1774Paine: FBI: ‘Russian Spy’ Mueller Just Jailed Was Granted “Expedited” Entry into U.S. via John Kerry, Eric Holder; Met with O…",0.0,"North Carolina, USA",,405,724,0,35.5393524169922,-79.1853790283203,O,Popular
757,"RT @thebradfordfile: The Obama Admin spied on Donald Trump.

The Obama Admin weaponized the DOJ.

The Obama Admin unmasked political advers…",0.0,United States of AMERICA,iPhone,411,126,5,39.4959144592285,-98.9899826049805,O,Popular
758,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,"Hollywood, FL",,293,482,2,26.0104103088379,-80.1600799560547,O,Unpopular
759,@thehill Barrack Obama came to DC with a net worth of $4 million. He left with a net worth of $40 million. Where were these Dems then?🤔,0.12,NC ,iPhone,1752,1752,2,35.5393524169922,-79.1853790283203,P,Popular
760,RT @SaRaAshcraft: Let's all remember that Obama gave @TomHanks a medal of honor. That's how they roll. Congratulating each other while arro…,-0.125,"Indianapolis, IN",Web,2166,3609,2,39.7669105529785,-86.1499633789062,N,Popular
761,RT @LouDobbs: #FISAScandal- @JudicialWatch’s Chris Farrell: We have documented criminal misconduct on part of Obama officials. They willing…,-0.4,United States,Android,208,18,1,39.4959144592285,-98.9899826049805,N,Unpopular
762,"RT @SnowWhite7IAM: White Hats Everywhere!

Five Eyes #FiveEyes
https://t.co/6UK6AWbwqM
https://t.co/x59k33Wd1t
https://t.co/Vkflk5c6aQ
Ston…",0.0,usa,,94,370,2,39.4959144592285,-98.9899826049805,O,Unpopular
763,"RT @BillWeirCNN: 1. Start trade war with country that buys many American beans.
2. Tweet ""trade wars are easy to win"" and ""tariffs are grea…",0.43333333333333335,SoCal,iPhone,1236,1578,8,,,P,Popular
764,"RT @ianbremmer: In Iran, unlike North Korea: 

1. Military options may look attractive to Trump. 

2. Belief in administration that activel…",0.35000000000000003,"Cascais, Portugal",iPhone,29,183,1,38.7011260986328,-9.42716312408447,P,Unpopular
765,"@KevinMKruse He already has. Obama left him a mess. Blah, blah, blah......",-0.0875,People's Republic of CA,Web,4160,4592,4,37.2551002502441,-119.617523193359,N,Popular
766,RT @arkansaucy_: Ray J’s mom is what Michelle Obama was talking about when she said stop babying these niggas. Your son is a cheater/liar a…,0.0,"Dallas, Texas",iPhone,1012,886,8,32.778148651123,-96.7954025268555,O,Popular
767,"RT @YourAnonCentral: Beyond apologies, we hope #Trump is a good revelation of what happens when Bush and Obama aren't prosecuted for their…",0.7,Germany,,241,113,1,51.1218070983887,10.4006948471069,P,Unpopular
768,"RT @ida_skibenes: RANT: I am so fucking tired of the fucking whataboutism. No, I did not blindly support Obama when he was president, and I…",-0.25,Arizona,Android,1668,3744,6,34.293083190918,-111.664695739746,N,Popular
769,RT @RealJack: Notorious Hacker Says He Has Enough Dirt On Obama &amp; Friends To LOCK THEM UP https://t.co/gebFdTswPc,0.0,,Web,2929,3467,7,18.7931900024414,100.779800415039,O,Popular
770,"RT @krassenstein: This morning Trump tweeted: ""Our favorite President did nothing wrong!""

We all know Obama did nothing wrong. No need to…",-0.20833333333333331,,Android,2084,2307,10,18.7931900024414,100.779800415039,N,Popular
771,"RT @FoxNews: .@RepMattGaetz: ""My fear is that [John] Brennan is a lot more involved than the American people know, and I think that the pre…",0.25,,Web,751,602,2,18.7931900024414,100.779800415039,P,Popular
772,"@RealPressSecBot Let's assume is accusation is true (which it so obviously isn't), What Does He Intend To Do About… https://t.co/M2rgUo4wpP",0.175,"Raleigh, NC",Web,191,209,9,35.7855110168457,-78.6426696777344,P,Unpopular
773,RT @metalrafferty: The #Maga horde will find a a way to dismiss these tweets that @potus used to bash Obama with &amp; he contradicted today. h…,0.0,Tallahassee FL,Web,148,618,9,30.439769744873,-84.280647277832,O,Unpopular
774,"RT @WayneDupreeShow: Please let me know what needs to be reviewed to remove James Clapper, James Comey, Andrew McCabe, John Brennan's secur…",0.0,USA,iPhone,3376,4798,1,39.4959144592285,-98.9899826049805,O,Popular
775,"RT @DeepStateExpose: Obama was only the 4th wave of The Deep States plot to overthrow our country. He was the Anti-Christian, Globalist, an…",0.0,,Web,15945,15231,6,18.7931900024414,100.779800415039,O,Popular
776,"Jeff Sessions is part of the Swamp &amp; has been for decades.
He's not going to lock up any protected political inside… https://t.co/30HL5vKhZ1",0.0,UK,Web,38264,4689,7,53.9438323974609,-2.55056405067444,O,Popular
777,RT @NeonNettle: White House press secretary Sarah Huckabee Sanders has revealed that President Trump will revoke the security clearance of…,0.0,"Atlanta, GA",Android,13596,13728,8,33.7483100891113,-84.39111328125,O,Popular
778,RT @FoxNews: .@GovMikeHuckabee: “John Brennan didn’t just say: ‘I disagree with President Trump.’ He accused him of treason.” https://t.co/…,0.0,,,254,275,2,18.7931900024414,100.779800415039,O,Unpopular
779,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,United States of America,Android,5847,6370,6,39.4959144592285,-98.9899826049805,O,Popular
780,RT @hermanntertsch: A Obama le dieron el Premio Nobel de la Paz por ningún mérito y únicamente la condición de ser algo negro y un aventaja…,0.0,,Android,189,733,8,18.7931900024414,100.779800415039,O,Unpopular
781,Robert Knight - Meet the New Obama; Same as the Old Obama https://t.co/BT8Ei6rxds,0.07878787878787878,ÜT: 35.037248-100.918865,Web,457,550,8,39.3237380981445,-111.678237915039,P,Popular
782,"RT @larryelder: With all of its leftwing firepower--Barack Obama, Bill Ayers, Rahm Emanuel, Louis Farrakhan, Father Pfleger, Jesse Jackson,…",0.0,,,316,493,8,18.7931900024414,100.779800415039,O,Popular
783,"@MAGA_Smitty @darthur111 @Vickiwhatever @BoneseyDaddy @The_War_Economy I'm thinking that too, we have to strip away… https://t.co/GcoFR26hy6",0.0,,,49,74,3,18.7931900024414,100.779800415039,O,Unpopular
784,"RT @FoxNews: Senator @RandPaul: ""I don't think we should reveal secrets to people who are calling the commander in chief 'treasonous.'"" #Th…",0.0,USA,iPhone,7845,8589,8,39.4959144592285,-98.9899826049805,O,Popular
785,"I liked a @YouTube video https://t.co/2wdAWxJdFR Obama &amp; Putin Phone Conversation on ""Tonight Show""",0.6,Sri Lanka,,451,361,7,7.6416449546814,80.6919784545898,P,Popular
786,"RT @TSearcaigh: I know a woman who hates Obama based on ""gut feeling"" and has spoken highly of @realDonaldTrump every day since I met her,…",0.16,NorthWest USA,Web,14232,13699,9,30.4274597167969,-86.6377563476562,P,Popular
787,"RT @smartiekat123: Dear Mr. President,
     
       We the people would love for you to revoke the security clearance of these unhinged, le…",0.5,,iPhone,225,178,6,18.7931900024414,100.779800415039,P,Unpopular
788,@LivelyLively @afothings @drumcp @jedshug @realDonaldTrump Economy collapsed under President Obama? News to me. He… https://t.co/y0ASuGFwSv,0.0,,iPhone,1466,290,9,18.7931900024414,100.779800415039,O,Popular
789,"RT @Thomas1774Paine: Alleged Russian agent Butina met with Obama's U.S. Treasury, Fed officials; Was Granted “Expedited” Entry into U.S. vi…",-0.05,,Web,155,559,3,18.7931900024414,100.779800415039,N,Unpopular
790,RT @TomFitton: BRENNAN:Obama CIA Director John Brennan’s threatening and unhinged attacks on @RealDonaldTrump help explain Obama Admin's sp…,0.0,,iPhone,507,568,0,18.7931900024414,100.779800415039,O,Popular
791,"RT @KimDotcom: I have the case to put Obama, Biden and Clinton into a Court room to answer for their corruption and criminal abuse of power…",-0.4,,iPhone,33,49,7,18.7931900024414,100.779800415039,N,Unpopular
792,"RT @thebradfordfile: Dear Nancy Pelosi:

Please spare America the lectures on partisanship in intelligence. Your party weaponized every fed…",0.0,"California, USA",,2825,1868,1,37.2551002502441,-119.617523193359,O,Popular
793,RT @Lrihendry: President Trump can’t get $20 billion for a wall to protect our County. So how did Obama come up with $150 billion cash to g…,0.0,,Android,49,88,1,18.7931900024414,,O,Unpopular
794,"OBAMA IN KOGELO DANCING WITH HIS GRANDMOTHER, YOU GOTTA LOVE THE AMERICA... https://t.co/2NQDUCpfGt via @YouTube",0.5,"Dallas, TX",iPhone,365,536,0,32.778148651123,-96.7954025268555,P,Popular
795,@ABC The only difference is Trump says it like it is and Obama was a feel good tweeter!,0.4375,,Android,44,53,1,18.7931900024414,100.779800415039,P,Unpopular
796,RT @RealSaavedra: 19th paragraph: AP finally mentions she was arrested (DUI) and spent a month in jail which alerted ICE of her illegal imm…,-0.175,"Dora, Alabama, USA",Android,3440,2657,2,33.7303314208984,-87.0888900756836,N,Popular
797,"RT @WeMeantWell: My security clearance at State Dept was revoked entirely for political reasons under Obama, to silence me. I was far from…",0.03333333333333333,,iPhone,8410,7438,2,18.7931900024414,100.779800415039,P,Popular
798,RT @TexanTruth42: Ted Cruz responds to constituent's Helsinki concern with Trump's own propaganda about being tough on Russia and blaming O…,0.037037037037037035,,Web,431,713,5,18.7931900024414,100.779800415039,P,Popular
799,"RT @55true4u: ""Never gotten over the fact that Obama was able to send $1.7 Billion Dollars in CASH to Iran and nobody in Congress, the FBI…",0.5,,Android,2439,1519,5,18.7931900024414,100.779800415039,P,Popular
800,"RT @GartrellLinda: IN HIS FINAL YEAR IN OFFICE OBAMA Spent Stunning $36.2 MILLION On Lawsuits To Hide Federal Records From Public
This will…",0.1,"Any Golden Corral,Fl",Android,453,1275,1,28.4925804138184,-82.4722213745117,P,Popular
801,RT @PIRATEDANTRAIN: Obama's Former Director of National Intelligence Says Obama Behind Entire Russia Witch Hunt! https://t.co/OXrNNkQKJb vi…,-0.13333333333333333,"Elkhart, Tx",iPhone,1335,1808,0,31.6252403259277,-95.5797424316406,N,Popular
802,@TexTrumper @realDonaldTrump And why should Trump be making secret deals with the leader of a country who attacked… https://t.co/8Z7ECg4KEE,-0.4,"Ottawa, Ontario",iPhone,351,900,1,45.4217796325684,-75.691162109375,N,Popular
803,"RT @DeepStateExpose: Obama was only the 4th wave of The Deep States plot to overthrow our country. He was the Anti-Christian, Globalist, an…",0.0,,,1961,3396,3,18.7931900024414,100.779800415039,O,Popular
804,RT @adriandt31: Fired FBI Dir Jim Comey lashed out @POTUS after White House announced Pres Considering revoking Sec Clearances Obama’s Deep…,-0.05,"new york, ny",iPhone,5889,5755,2,40.7145500183105,-74.0071411132812,N,Popular
805,@Sensei415 @Damaan4u33 None of his base heard any of that .... what they hear is Obama bad ... locking up Hillary .… https://t.co/QaaZwsdPBS,-0.75,,Web,2091,2189,6,18.7931900024414,100.779800415039,N,Popular
806,"RT @NolteNC: The media destroyed a nobody rodeo clown for wearing an Obama mask. 

But the media is totally cool with this. 

Just as the m…",0.35,"Florida, USA",iPhone,18818,18650,2,28.4925804138184,-82.4722213745117,P,Popular
807,RT @stono1739: @ShaunKing I'm going to push back on your strategy because it's not about the right opponent. You need the right MESSAGE for…,0.19047619047619047,"San Diego, CA",Android,1646,830,7,32.7156791687012,-117.161712646484,P,Popular
808,RT @adriandt31: Fired FBI Dir Jim Comey lashed out @POTUS after White House announced Pres Considering revoking Sec Clearances Obama’s Deep…,-0.05,,iPhone,4065,4991,6,18.7931900024414,100.779800415039,N,Popular
809,"RT @shujaxhaider: Very loaded attribution of motives. Bernie supporting Keith Ellison was opportunistic tokenism, not a real endorsement of…",0.11666666666666665,SF Bay Area,Web,299,1849,5,37.75,-122.282997131348,P,Unpopular
810,"Hat James Clapper das wirklich gesagt, fragen einige, die es nicht glauben können. Outet er gerade Barrack Obama... https://t.co/2REjtEoQp6",0.0,,,173,84,6,,100.779800415039,O,Unpopular
811,"RT @iamblazen: Serious Question: IF RUSSIA IS SUCH A THREAT TO AMERICA, 
WHY DID WE SELL THEM 20% OF OUR URANIUM UNDER BARAK OBAMA’S ADMINI…",-0.16666666666666666,,,91,256,2,18.7931900024414,100.779800415039,N,Unpopular
812,"RT @mschlapp: If you worked for Obama and you used confidential info to help ""stop"" Trump how can you argue you deserve to keep your sec cl…",-0.1,,,1468,509,2,18.7931900024414,100.779800415039,N,Popular
813,"RT @gabrielsherman: Wow, that Fox is making a big deal of Obama era intel officials having TV contributor deals is rich. Ailes basically pu…",0.15833333333333333,,Web,94,47,8,18.7931900024414,100.779800415039,P,Unpopular
814,RT @ObamaFoundation: Watch: A behind-the-scenes look at last week’s #ObamaLeaders gathering in South Africa with President @BarackObama: ht…,0.0,,Android,29,116,4,18.7931900024414,100.779800415039,O,Unpopular
815,"RT @WeMeantWell: My security clearance at State Dept was revoked entirely for political reasons under Obama, to silence me. I was far from…",0.03333333333333333,,Android,378,272,8,18.7931900024414,100.779800415039,P,Popular
816,having sex nude michelle obama trisha paytas porn name big black lesbian sex drawn sex videos ebony adult  https://t.co/EjAX7Nsiuo,-0.022222222222222216,Australia,Web,32,84,1,-25.5789375305176,134.359725952148,N,Unpopular
817,RT @grizzlemeister: I stand w/Rand on this issue. Who the hell knows what these Obama appointed flunkies are doing w/classified information…,0.0,,iPhone,75,104,5,18.7931900024414,100.779800415039,O,Unpopular
818,"RT @AdamBaldwin: Confirmed:

Team Obama’s “Treason!” cries have all been projection:
https://t.co/xjRfWKWmhc",0.5,,,138,274,1,18.7931900024414,100.779800415039,P,Unpopular
819,"President Obama is TEIGGERED!!! He is on fire! You tell ‘em, Misyer mmmmm https://t.co/7DjNuoBubX",0.0,,,407,919,9,18.7931900024414,100.779800415039,O,Popular
820,RT @TomFitton: BRENNAN:Obama CIA Director John Brennan’s threatening and unhinged attacks on @RealDonaldTrump help explain Obama Admin's sp…,0.0,Alabama,Android,1068,829,5,32.7665023803711,-86.8403091430664,O,Popular
821,RT @OhNoSheTwitnt: Breaking: Trump announces US withdrawal from Obama administration practice of basic human decency,0.0,"Seattle, WA",Android,2034,4985,8,47.6035690307617,-122.329452514648,O,Popular
822,"@NBCNews He needs to go, this Ryan. He’s Obama’s leftovers",0.0,United States,iPhone,8,45,0,39.4959144592285,-98.9899826049805,O,Unpopular
823,Obama destroyed Democrat party..Bush destroyed Republican party..  @POTUS Trump will destroy the #DeepState ...… https://t.co/rsXMaCf3ZX,-0.2,"Brooklyn, NY",Android,712,745,0,40.6924514770508,-73.9903564453125,N,Popular
824,"RT @FoxNews: Senator @RandPaul: ""I don't think that ex-CIA agents of any stripe who are now talking heads should continue to get classified…",0.0,New Orleans,Web,668,597,8,29.9536991119385,-90.077751159668,O,Popular
825,RT @Sherryk82044034: @FoxNews @USAgaggy63 Dumb ass it wasn't Trumps administration the made the law. Trump has no choice but to follow the…,-0.375,,iPhone,1186,993,2,18.7931900024414,100.779800415039,N,Popular
826,"@nicklaroberts In case you missed it, stupid: Obama years of real GDP 3% or higher, Including three of 4% and one o… https://t.co/MsktmbMZ61",-0.11666666666666665,"80˚ N, 40˚ W",,149,40,6,43.9658241271973,-0.783622026443481,N,Unpopular
827,@GillianHTurner I think we can rule that out with this group of hacks Obama employed.,0.0,"Terre Haute, IN",Web,226,477,8,39.4664916992188,-87.4130096435547,O,Unpopular
828,"RT @ChuckCallesto: Won't see this on #CNN

BOMBSHELL: Indicted Russian Spy Has MAJOR Connection To Obama Administration

https://t.co/47pP6…",0.03125,"South Carolina, USA",Web,71,312,0,33.9038543701172,-80.8937683105469,P,Unpopular
829,"RT @Golfinggary5221: WOW! 
Notorious Hacker Says He Has Enough Dirt On Obama, Clinton and Biden  To LOCK THEM UP! Corruption and abuse of p…",0.0625,,Android,18971,15748,1,18.7931900024414,100.779800415039,P,Popular
830,"RT @ArizonaKayte: YA DONT SAY?!?!

James Clapper Admits #Obama Is Behind The Robert #Mueller Investigation
https://t.co/Ay3ojGg15B",-0.4,,Web,8525,7967,4,18.7931900024414,100.779800415039,N,Popular
831,"@Thomas1774Paine The Obama administration stripped U of Phoenix's ability to receive GI Bill money, which caused th… https://t.co/H3mV1chG2d",0.0,"Alabama, USA",Web,125,321,0,32.7665023803711,-86.8403091430664,O,Unpopular
832,"""Obama should've warned me about Russia"". https://t.co/ziA0Hn3Uwp",0.0,Wakanda,Android,403,506,9,,,O,Popular
833,RT @jerome_corsi: Trump Calls Obama a Hoax Artist https://t.co/linamruNuG “So Obama knew about Russia before the election. Why didn’t he do…,0.0,"Norseland, MN",Web,1158,2401,10,44.4122085571289,-94.115592956543,O,Popular
834,"RT @veteranhank: What, does Trump have a magic wand or somethin'?

Obama: ""Those jobs are gone. They ain't comin' back."" The only job ain't…",0.16666666666666666,"Houston, TX",Web,4818,4854,2,29.7605800628662,-95.3696823120117,P,Popular
835,"RT @JudicialWatch: JW President @TomFitton: ""This is a Clinton campaign doc that was presented to the Court as if it weren’t &amp; then they us…",0.0,,Web,304,1926,2,18.7931900024414,100.779800415039,O,Popular
836,RT @Rschooley: Trump made his political bones just relentlessly lying about Obama and now he thinks it unfair when critics tell the truth a…,-0.25,Maui,iPhone,83,67,4,20.7906150817871,-156.336898803711,N,Unpopular
837,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,Nova Anglia,Web,364,274,1,51.5643882751465,-108.172210693359,O,Popular
838,The Joker has entered the room let's see who he's gonna blame for the party if it goes bad Obama? That's his style.… https://t.co/S6elP3Fy5g,-0.6999999999999998,"New York, USA",Android,863,1600,0,40.7145500183105,-74.0071411132812,N,Popular
839,RT @docdhj: The Deep State is desperate &amp; panicked &amp; handing over their puppet Obama https://t.co/7fh0OkyUVO,-0.3,Missouri,,1121,1283,7,38.3679656982422,-92.4778823852539,N,Popular
840,"RT @gabrielsherman: Wow, that Fox is making a big deal of Obama era intel officials having TV contributor deals is rich. Ailes basically pu…",0.15833333333333333,"Washington, USA",Android,547,1678,2,38.8903694152832,-77.0319595336914,P,Popular
841,RT @The_Trump_Train: @realDonaldTrump Russia is the biggest ally of the Democrats... They lined crooked Hillary and Obama’s pockets!,0.0,sarasota fl,iPhone,208,315,9,27.3388805389404,-82.5396270751953,O,Unpopular
842,"RT @PureSalvato: @realDonaldTrump So much winning? Our deficit just zoomed right on over the $1 trillion, let's type that out, 1,000,000,00…",0.3928571428571429,,Android,186,1107,10,18.7931900024414,100.779800415039,P,Unpopular
843,I shall no longer smoke the devils lettuce,0.0,🤘🏾,iPhone,446,419,4,,,O,Popular
844,"@johniadarola Maybe discuss with Glenn Greenwald how deranged it is.
Trump policy has been WAY tougher than Obama’s… https://t.co/XDlhb9Usbu",0.0,USA,iPhone,234,402,1,39.4959144592285,-98.9899826049805,O,Unpopular
845,"RT @FoxNews: .@RepMattGaetz: ""My fear is that [John] Brennan is a lot more involved than the American people know, and I think that the pre…",0.25,,Android,81,193,8,18.7931900024414,100.779800415039,P,Unpopular
846,RT @DemRedistrict: President Obama and Attorney General Eric Holder are fighting back against Republican gerrymandering. It's time to end u…,0.02500000000000001,"Iowa, USA",iPhone,195,366,6,42.0746994018555,-93.4999694824219,P,Unpopular
847,A Obama le dieron el Premio Nobel de la Paz por ningún mérito y únicamente la condición de ser algo negro y un aven… https://t.co/ovotLcjDFt,0.0,,iPhone,117509,3098,7,18.7931900024414,100.779800415039,O,Popular
848,"RT @1Romans58: Unreal how obvious they have become...

MORE MEDIA PROPAGANDA: AP Waits Until 24th Paragraph to Admit Illegal Alien's Deport…",-0.06999999999999999,"Georgia, USA",Android,4984,4852,2,32.6483306884766,-83.4445571899414,N,Popular
849,RT @mkraju: Bailouts for Wall Street and autos prompted furious conservative pushback during Bush and Obama years. Will be interesting to s…,0.5,"ÜT: 42.35486,-71.060113",iPhone,249,467,9,39.3237380981445,-111.678237915039,P,Unpopular
850,Obama or JFK? — my boi obama https://t.co/aFWUCihMAS,0.0,,,2089,2025,5,18.7931900024414,100.779800415039,O,Popular
851,"RT @C_3C_3: So let me get this straight:

The Obama IC used spies to entrap and FAKE opposition research paid for by Hillary Clinton to acq…",-0.15,"Sarasota, FL",iPhone,812,1299,7,27.3388805389404,-82.5396270751953,N,Popular
852,"RT @rcjhawk86: #ObamaKnew

👀 Maria Butina, Alleged Russian Spy, Met with Obama Team Before 2016 Election

👉🏻This individual supposedly had…",-0.03333333333333333,USA🇺🇲,Android,12389,2849,1,39.4959144592285,-98.9899826049805,N,Popular
853,"RT @DeepStateExpose: Obama CIA Chief John Brenna, who is fiercely anti-Trump, made a secret visit to Moscow in March 2016.
Weeks later in J…",-0.2,"Indiana, USA",Android,1834,1917,1,39.9198036193848,-86.2817993164062,N,Popular
854,"RT @KimDotcom: The Department of Justice, the FBI, NSA and CIA have been weaponized and used by Obama, Biden and Clinton in an effort to se…",0.0,"Fort Lauderdale, FL  USA",Web,603,340,4,26.1236705780029,-80.1435623168945,O,Popular
855,@thehill If you're concerned about FEC violations ... https://t.co/sj2hyeUSLt,0.0,,Web,1753,240,4,18.7931900024414,100.779800415039,O,Popular
856,RT @greric: Follow the money back to Soros-in his case they are relatives his sister married Soros son cozy right? Soros funds millions to…,0.08392857142857144,,,113,122,2,18.7931900024414,100.779800415039,P,Unpopular
857,"RT @KimDotcom: I have the case to put Obama, Biden and Clinton into a Court room to answer for their corruption and criminal abuse of power…",-0.4,,Web,3195,4992,9,18.7931900024414,100.779800415039,N,Popular
858,@pedanticTroll @BravenakBlog @kemiroart @BarackObama It couldn’t be that he won the nomination and that he and her… https://t.co/b4qaj6j5Ju,0.0,Not home yet,iPhone,1031,1666,6,60.1688461303711,-64.2731170654297,O,Popular
859,"@RuthHHopkins Even though anything would be better than the Trump monster, I well remember being furious at Obama,… https://t.co/hOWliSl7Yp",0.5,,Android,330,396,7,18.7931900024414,100.779800415039,P,Popular
860,"RT @WeMeantWell: My security clearance at State Dept was revoked entirely for political reasons under Obama, to silence me. I was far from…",0.03333333333333333,,Android,62,187,9,18.7931900024414,100.779800415039,P,Unpopular
861,RT @SarahPalinUSA: FINALLY: Trump Mulls Revoking Security Clearances For Obama-Era Staff https://t.co/8uxnZQrglm,0.0,,,91,256,2,18.7931900024414,100.779800415039,O,Unpopular
862,@PedanticBword Re: Trump may revoke some former officials’ sec clear. Your claim: Obama did “it” first. Cite: Obama… https://t.co/vKO8Qc0GWt,0.0625,"California, USA",iPhone,1,40,8,37.2551002502441,-119.617523193359,P,Unpopular
863,"RT @SenSanders: No, Obama improved relations with Iran. Are YOU, President Trump, planning to start a war to get re-elected? https://t.co/M…",0.0,Earth,Android,74,120,8,,,O,Unpopular
864,"RT @TSearcaigh: I know a woman who hates Obama based on ""gut feeling"" and has spoken highly of @realDonaldTrump every day since I met her,…",0.16,,iPhone,160,218,7,18.7931900024414,100.779800415039,P,Unpopular
865,RT @ruckin_: if Michelle Obama ever decides to run for President i’m voting for her. idc if her campgain slogan is “cotton candy sweet as g…,0.35,somewhere w/ God 📍,iPhone,689,299,4,47.7076988220215,19.1363296508789,P,Popular
866,RT @ruckin_: if Michelle Obama ever decides to run for President i’m voting for her. idc if her campgain slogan is “cotton candy sweet as g…,0.35,"Atlanta, GA",iPhone,36,258,0,33.7483100891113,-84.39111328125,P,Unpopular
867,"RT @JudicialWatch: JW President @TomFitton: ""This is a Clinton campaign doc that was presented to the Court as if it weren’t &amp; then they us…",0.0,,Android,461,141,1,18.7931900024414,100.779800415039,O,Popular
868,RT @WishDivine: @loribrannon @xrangerd @sutton2dave @GDeCoast @WeRAllDivine @CurrinJr @kay89266490 @AmamoucheE @QArmy1973 @PatrioticOne71 @…,0.0,Quantum Realm,Android,16537,17805,3,,,O,Popular
869,"RT @armando_regil: “Nadie (ni Mandela, ni Obama) es totalmente inmune a la capacidad de corrupción del poder absoluto, cuando puede hacer t…",0.0,México,Android,5290,2282,8,23.9406204223633,-102.525146484375,O,Popular
870,"RT @KimDotcom: I have the case to put Obama, Biden and Clinton into a Court room to answer for their corruption and criminal abuse of power…",-0.4,,Web,132,541,5,18.7931900024414,100.779800415039,N,Unpopular
871,"@realDonaldTrump very true, President Trump. Let Russia know that you're not a weakling named @BarackObama and will… https://t.co/dSPI2dgxCd",0.455,,Web,30,104,0,18.7931900024414,100.779800415039,P,Unpopular
872,"RT @RealSaavedra: BREAKING: Sarah Sanders says Trump is in the process of revoking security clearances for former Obama officials Brennan,…",0.0,"Philadelphia, PA Suburbs",iPhone,2865,4398,6,39.952220916748,-75.1621780395508,O,Popular
873,"RT @IBDeditorials: Did Obama, Brennan And Clinton Illegally Collude To Take Trump Down? https://t.co/BVwiJH4kYy",-0.3277777777777778,"Boone, NC",Android,262,309,4,36.2204818725586,-81.6871871948242,N,Unpopular
874,RT @grizzlemeister: I stand w/Rand on this issue. Who the hell knows what these Obama appointed flunkies are doing w/classified information…,0.0,USA   🇺🇸,Android,24978,21830,3,39.4959144592285,-98.9899826049805,O,Popular
875,"RT @Golfinggary5221: WOW! 
Notorious Hacker Says He Has Enough Dirt On Obama, Clinton and Biden  To LOCK THEM UP! Corruption and abuse of p…",0.0625,,Android,11175,11303,6,18.7931900024414,100.779800415039,P,Popular
